time,position,velocity,acceleration,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11
54.4,2907.71595510041,9.32256241816386,-0.181000312246615,0,0,0,0,1,1,0,1,0,0,1
54.5,2908.64638983074,9.30434730329298,-0.182151148708867,0,0,0,0,1,1,0,1,0,0,1
54.6,2909.57499154122,9.28601710477586,-0.18330198517112,0,0,0,0,1,1,0,1,0,0,1
54.7,2910.50174872348,9.26757182261253,-0.184452821633373,0,0,0,0,1,1,0,1,0,0,1
54.8,2911.42664986916,9.24901145680296,-0.185603658095626,0,0,0,0,1,1,0,1,0,0,1
54.9,2912.3496834699,9.23033600734717,-0.186754494557878,0,0,0,0,1,1,0,1,0,0,1
55.0,2913.27083801732,9.21154547424516,-0.187905331020131,0,0,0,0,1,1,0,1,0,0,1
55.1,2914.19010239041,9.1926437308839,-0.18901743361256,0,0,0,0,1,1,0,1,0,0,1
55.2,2915.10746546813,9.17363077726341,-0.190129536204988,0,0,0,0,1,1,0,1,0,0,1
55.3,2916.02291612947,9.15450661338367,-0.191241638797417,0,0,0,0,1,1,0,1,0,0,1
55.4,2916.9364432534,9.13527123924468,-0.192353741389845,0,0,0,0,1,1,0,1,0,0,1
55.5,2917.84803571888,9.11592465484645,-0.193465843982273,0,0,0,0,1,1,0,1,0,0,1
55.6,2918.7576824049,9.09646686018898,-0.194577946574702,0,0,0,0,1,1,0,1,0,0,1
55.7,2919.66537219043,9.07689785527227,-0.19569004916713,0,0,0,0,1,1,0,1,0,0,1
55.8,2920.57109395444,9.05721764009631,-0.196802151759559,0,0,0,0,1,1,0,1,0,0,1
55.9,2921.4748365759,9.03742621466112,-0.197914254351987,0,0,0,0,1,1,0,1,0,0,1
56.0,2922.3765889338,9.01752357896667,-0.199026356944415,0,0,0,0,1,1,0,1,0,0,1
56.1,2923.276340373,8.99751439198882,-0.20009186977856,0,0,0,0,1,1,0,1,0,0,1
56.2,2924.17408023837,8.97739865372755,-0.201157382612704,0,0,0,0,1,1,0,1,0,0,1
56.3,2925.06979787479,8.95717636418286,-0.202222895446849,0,0,0,0,1,1,0,1,0,0,1
56.4,2925.96348262713,8.93684752335476,-0.203288408280993,0,0,0,0,1,1,0,1,0,0,1
56.5,2926.85512384025,8.91641213124325,-0.204353921115138,0,0,0,0,1,1,0,1,0,0,1
56.6,2927.74471085904,8.89587018784832,-0.205419433949282,0,0,0,0,1,1,0,1,0,0,1
56.7,2928.63223302835,8.87522169316998,-0.206484946783427,0,0,0,0,1,1,0,1,0,0,1
56.8,2929.51767969307,8.85446664720822,-0.207550459617571,0,0,0,0,1,1,0,1,0,0,1
56.9,2930.40104019807,8.83360504996305,-0.208615972451716,0,0,0,0,1,1,0,1,0,0,1
57.0,2931.28230388821,8.81263690143446,-0.20968148528586,0,0,0,0,1,1,0,1,0,0,1
57.1,2932.16146063841,8.79156750193047,-0.210693995039935,0,0,0,0,1,1,0,1,0,0,1
57.2,2933.03850032355,8.77039685145107,-0.21170650479401,0,0,0,0,1,1,0,1,0,0,1
57.3,2933.91341281855,8.74912494999626,-0.212719014548084,0,0,0,0,1,1,0,1,0,0,1
57.4,2934.78618799831,8.72775179756604,-0.213731524302159,0,0,0,0,1,1,0,1,0,0,1
57.5,2935.65681573772,8.70627739416042,-0.214744034056234,0,0,0,0,1,1,0,1,0,0,1
57.6,2936.5252859117,8.68470173977939,-0.215756543810308,0,0,0,0,1,1,0,1,0,0,1
57.7,2937.39158839514,8.66302483442295,-0.216769053564383,0,0,0,0,1,1,0,1,0,0,1
57.8,2938.25571306295,8.6412466780911,-0.217781563318457,0,0,0,0,1,1,0,1,0,0,1
57.9,2939.11764979003,8.61936727078385,-0.218794073072532,0,0,0,0,1,1,0,1,0,0,1
58.0,2939.97738845128,8.59738661250119,-0.219806582826607,0,0,0,0,1,1,0,1,0,0,1
58.1,2940.83491950652,8.57531055239852,-0.220760601026657,0,0,0,0,1,1,0,1,0,0,1
58.2,2941.69023341557,8.55313909047585,-0.221714619226708,0,0,0,0,1,1,0,1,0,0,1
58.3,2942.54332063824,8.53087222673318,-0.222668637426758,0,0,0,0,1,1,0,1,0,0,1
58.4,2943.39417163436,8.5085099611705,-0.223622655626809,0,0,0,0,1,1,0,1,0,0,1
58.5,2944.24277686374,8.48605229378781,-0.224576673826859,0,0,0,0,1,1,0,1,0,0,1
58.6,2945.0891267862,8.46349922458512,-0.22553069202691,0,0,0,0,1,1,0,1,0,0,1
58.7,2945.93321186155,8.44085075356242,-0.22648471022696,0,0,0,0,1,1,0,1,0,0,1
58.8,2946.77502254962,8.41810688071972,-0.227438728427011,0,0,0,0,1,1,0,1,0,0,1
58.9,2947.61454931023,8.39526760605701,-0.228392746627061,0,0,0,0,1,1,0,1,0,0,1
59.0,2948.45178260319,8.3723329295743,-0.229346764827112,0,0,0,0,1,1,0,1,0,0,1
59.1,2949.28671352247,8.34930919278108,-0.230237367932277,0,0,0,0,1,1,0,1,0,0,1
59.2,2950.11933316203,8.32619639567733,-0.231127971037443,0,0,0,0,1,1,0,1,0,0,1
59.3,2950.94963261586,8.30299453826307,-0.232018574142608,0,0,0,0,1,1,0,1,0,0,1
59.4,2951.77760297791,8.27970362053829,-0.232909177247773,0,0,0,0,1,1,0,1,0,0,1
59.5,2952.60323534216,8.256323642503,-0.233799780352939,0,0,0,0,1,1,0,1,0,0,1
59.6,2953.42652080258,8.23285460415719,-0.234690383458104,0,0,0,0,1,1,0,1,0,0,1
59.7,2954.24745045313,8.20929650550086,-0.23558098656327,0,0,0,0,1,1,0,1,0,0,1
59.8,2955.06601538778,8.18564934653402,-0.236471589668435,0,0,0,0,1,1,0,1,0,0,1
59.9,2955.88220670051,8.16191312725666,-0.237362192773601,0,0,0,0,1,1,0,1,0,0,1
60.0,2956.69601548528,8.13808784766878,-0.238252795878766,0,0,0,0,1,1,0,1,0,0,1
60.1,2957.50743351631,8.11418031036995,-0.239075372988351,0,0,0,0,1,1,0,1,0,0,1
60.2,2958.31645256785,8.09019051536015,-0.239897950097937,0,0,0,0,1,1,0,1,0,0,1
60.3,2959.12306441411,8.0661184626394,-0.240720527207522,0,0,0,0,1,1,0,1,0,0,1
60.4,2959.92726082933,8.04196415220769,-0.241543104317108,0,0,0,0,1,1,0,1,0,0,1
60.5,2960.72903358774,8.01772758406502,-0.242365681426693,0,0,0,0,1,1,0,1,0,0,1
60.6,2961.52837446356,7.99340875821139,-0.243188258536279,0,0,0,0,1,1,0,1,0,0,1
60.7,2962.32527523103,7.96900767464681,-0.244010835645864,0,0,0,0,1,1,0,1,0,0,1
60.8,2963.11972766436,7.94452433337126,-0.244833412755449,0,0,0,0,1,1,0,1,0,0,1
60.9,2963.9117235378,7.91995873438476,-0.245655989865035,0,0,0,0,1,1,0,0,0,0,1
61.0,2964.70125462557,7.8953108776873,-0.24647856697462,0,0,0,0,1,1,0,0,0,0,1
61.1,2965.48831342693,7.87058801359711,-0.247228640901811,0,0,0,0,1,1,0,0,0,0,1
61.2,2966.27289244114,7.84579014211421,-0.247978714829001,0,0,0,0,1,1,0,0,0,0,1
61.3,2967.05498416747,7.8209172632386,-0.248728788756191,0,0,0,0,1,1,0,0,0,0,1
61.4,2967.83458110516,7.79596937697026,-0.249478862683382,0,0,0,0,1,1,0,0,0,0,1
61.5,2968.61167575349,7.7709464833092,-0.250228936610572,0,0,0,0,1,1,0,0,0,0,1
61.6,2969.38626061172,7.74584858225542,-0.250979010537762,0,0,0,0,1,1,0,0,0,0,1
61.7,2970.1583281791,7.72067567380893,-0.251729084464952,0,0,0,0,1,1,0,0,0,0,1
61.8,2970.9278709549,7.69542775796971,-0.252479158392143,0,0,0,0,1,1,0,0,0,0,1
61.9,2971.69488143837,7.67010483473778,-0.253229232319333,0,0,0,0,1,1,0,0,0,0,1
62.0,2972.45935212878,7.64470690411313,-0.253979306246523,0,0,0,0,1,1,0,0,0,0,1
62.1,2973.22127629515,7.61924166366437,-0.254652404487608,0,0,0,0,1,1,0,0,0,0,1
62.2,2973.98064720649,7.5937091133915,-0.255325502728692,0,0,0,0,1,1,0,0,0,0,1
62.3,2974.73745813182,7.56810925329452,-0.255998600969777,0,0,0,0,1,1,0,0,0,0,1
62.4,2975.49170234015,7.54244208337343,-0.256671699210861,0,0,0,0,1,1,0,0,0,0,1
62.5,2976.24337310052,7.51670760362824,-0.257344797451946,0,0,0,0,1,1,0,0,0,0,1
62.6,2976.99246368192,7.49090581405894,-0.25801789569303,0,0,0,0,1,1,0,0,0,0,1
62.7,2977.73896735339,7.46503671466553,-0.258690993934115,0,0,0,0,1,1,0,0,0,0,1
62.8,2978.48287738393,7.43910030544801,-0.259364092175199,0,0,0,0,1,1,0,0,0,0,1
62.9,2979.22418704257,7.41309658640638,-0.260037190416284,0,0,0,0,1,1,0,0,0,0,1
63.0,2979.96288959833,7.38702555754064,-0.260710288657369,0,0,0,0,1,1,0,0,0,0,1
63.1,2980.6989791356,7.36089537272945,-0.261301848111921,0,0,0,0,1,1,0,0,0,0,1
63.2,2981.4324497388,7.3347060319728,-0.261893407566473,0,0,0,0,1,1,0,0,0,0,1
63.3,2982.16329549233,7.3084575352707,-0.262484967021025,0,0,0,0,1,1,0,0,0,0,1
63.4,2982.89151048059,7.28214988262314,-0.263076526475577,0,0,0,0,1,1,0,0,0,0,1
63.5,2983.61708878799,7.25578307403013,-0.263668085930129,0,0,0,0,1,1,0,0,0,0,1
63.6,2984.34002449894,7.22935710949166,-0.264259645384681,0,0,0,0,1,1,0,0,0,0,1
63.7,2985.06031169784,7.20287198900774,-0.264851204839233,0,0,0,0,1,1,0,0,0,0,1
63.8,2985.7779444691,7.17632771257836,-0.265442764293786,0,0,0,0,1,1,0,0,0,0,1
63.9,2986.49291689712,7.14972428020352,-0.266034323748338,0,0,0,0,1,1,0,0,0,0,1
64.0,2987.20522306631,7.12306169188324,-0.26662588320289,0,0,0,0,1,1,0,0,0,0,1
64.1,2987.91485792372,7.09634857413445,-0.26713117748781,0,0,0,0,1,1,0,0,0,0,1
64.2,2988.62181641642,7.06958492695718,-0.267636471772729,0,0,0,0,1,1,0,0,0,0,1
64.3,2989.32609349145,7.04277075035142,-0.268141766057649,0,0,0,0,1,1,0,0,0,0,1
64.4,2990.02768409588,7.01590604431716,-0.268647060342569,0,0,0,0,1,1,0,0,0,0,1
64.5,2990.72658317677,6.98899080885441,-0.269152354627489,0,0,0,0,1,1,0,0,0,0,1
64.6,2991.42278568116,6.96202504396317,-0.269657648912409,0,0,0,0,1,1,0,0,0,0,1
64.7,2992.11628655613,6.93500874964344,-0.270162943197328,0,0,0,0,1,1,0,0,0,0,1
64.8,2992.80708074872,6.90794192589521,-0.270668237482248,0,0,0,0,1,1,0,0,0,0,1
64.9,2993.49516320599,6.8808245727185,-0.271173531767168,0,0,0,0,1,1,0,0,0,0,1
65.0,2994.180528875,6.85365669011329,-0.271678826052088,0,0,0,0,1,1,0,0,0,0,1
65.1,2994.86317361494,6.82644739934839,-0.272092907649002,0,0,0,0,1,1,0,0,0,0,1
65.2,2995.54309328498,6.7991967004238,-0.272506989245917,0,0,0,0,1,1,0,0,0,0,1
65.3,2996.22028374431,6.77190459333951,-0.272921070842831,0,0,0,0,1,1,0,0,0,0,1
65.4,2996.89474085212,6.74457107809554,-0.273335152439746,0,0,0,0,1,1,0,0,0,0,1
65.5,2997.56646046759,6.71719615469187,-0.27374923403666,0,0,0,0,1,1,0,0,0,0,1
65.6,2998.2354384499,6.68977982312851,-0.274163315633574,0,0,0,0,1,1,0,0,0,0,1
65.7,2998.90167065824,6.66232208340547,-0.274577397230489,0,0,0,0,1,1,0,0,0,0,1
65.8,2999.5651529518,6.63482293552272,-0.274991478827403,0,0,0,0,1,1,0,0,0,0,1
65.9,3000.22588118974,6.60728237948029,-0.275405560424318,0,0,0,0,1,1,0,0,0,0,1
66.0,3000.88385123127,6.57970041527817,-0.275819642021232,0,0,0,0,1,1,0,0,0,0,1
66.1,3001.53905989986,6.55208668589753,-0.276137293806368,0,0,0,0,1,1,0,0,0,0,1
66.2,3002.191504019,6.52444119133838,-0.276454945591504,0,0,0,0,1,1,0,0,0,0,1
66.3,3002.84118041216,6.49676393160072,-0.276772597376639,0,0,0,0,1,1,0,0,0,0,1
66.4,3003.48808590282,6.46905490668454,-0.277090249161775,0,0,0,0,1,1,0,0,0,0,1
66.5,3004.13221731448,6.44131411658985,-0.277407900946911,0,0,0,0,1,1,0,0,0,0,1
66.6,3004.77357147062,6.41354156131665,-0.277725552732047,0,0,0,0,1,1,0,0,0,0,1
66.7,3005.4121451947,6.38573724086493,-0.278043204517182,0,0,0,0,1,1,0,0,0,0,1
66.8,3006.04793531023,6.3579011552347,-0.278360856302318,0,0,0,0,1,1,0,0,0,0,1
66.9,3006.68093864067,6.33003330442595,-0.278678508087454,0,0,0,0,1,1,0,0,0,0,1
67.0,3007.31115200951,6.30213368843869,-0.27899615987259,0,0,0,0,1,1,0,0,0,0,1
67.1,3007.93857325983,6.27421250322447,-0.279211852142195,0,0,0,0,1,1,0,0,0,0,1
67.2,3008.56320023471,6.24626974878329,-0.279427544411801,0,0,0,0,1,1,0,0,0,0,1
67.3,3009.18503077722,6.21830542511515,-0.279643236681406,0,0,0,0,1,1,0,0,0,0,1
67.4,3009.80406273045,6.19031953222005,-0.279858928951012,0,0,0,0,1,1,0,0,0,0,1
67.5,3010.42029393746,6.16231207009799,-0.280074621220617,0,0,0,0,1,1,0,0,0,0,1
67.6,3011.03372224133,6.13428303874897,-0.280290313490223,0,0,0,0,1,1,0,0,0,0,1
67.7,3011.64434548515,6.10623243817298,-0.280506005759828,0,0,0,0,1,1,0,0,0,0,1
67.8,3012.25216151198,6.07816026837004,-0.280721698029434,0,0,0,0,1,1,0,0,0,0,1
67.9,3012.85716816492,6.05006652934014,-0.280937390299039,0,0,0,0,1,1,0,0,0,0,1
68.0,3013.45936328703,6.02195122108327,-0.281153082568645,0,0,0,0,1,1,0,0,0,0,1
68.1,3014.05874579981,5.99382512781092,-0.281260932723518,0,0,0,0,1,1,0,0,0,0,1
68.2,3014.65531462476,5.96568824952308,-0.281368782878392,0,0,0,0,1,1,0,0,0,0,1
68.3,3015.24906868338,5.93754058621975,-0.281476633033265,0,0,0,0,1,1,0,0,0,0,1
68.4,3015.84000689717,5.90938213790094,-0.281584483188139,0,0,0,0,1,1,0,0,0,0,1
68.5,3016.42812818763,5.88121290456664,-0.281692333343012,0,0,0,0,1,1,0,0,0,0,1
68.6,3017.01343147625,5.85303288621685,-0.281800183497885,0,0,0,0,1,1,0,0,0,0,1
68.7,3017.59591568454,5.82484208285157,-0.281908033652759,0,0,0,0,1,1,0,0,0,0,1
68.8,3018.17557973398,5.79664049447081,-0.282015883807632,0,0,0,0,1,1,0,0,0,0,1
68.9,3018.75242254609,5.76842812107456,-0.282123733962506,0,0,0,0,1,1,0,0,0,0,1
69.0,3019.32644304236,5.74020496266282,-0.282231584117379,0,0,0,0,1,1,0,0,0,0,1
69.1,3019.89764128545,5.71198243097623,-0.282225316865922,0,0,0,0,1,1,0,0,0,0,1
69.2,3020.46601733806,5.68376052601478,-0.282219049614465,0,0,0,0,1,1,0,0,0,0,1
69.3,3021.03157126283,5.65553924777848,-0.282212782363008,0,0,0,0,1,1,0,0,0,0,1
69.4,3021.59430312246,5.62731859626733,-0.28220651511155,0,0,0,0,1,1,0,0,0,0,1
69.5,3022.15421297961,5.59909857148132,-0.282200247860093,0,0,0,0,1,1,0,0,0,0,1
69.6,3022.71130089695,5.57087917342046,-0.282193980608636,0,0,0,0,1,1,0,0,0,0,1
69.7,3023.26556693716,5.54266040208474,-0.282187713357179,0,0,0,0,1,1,0,0,0,0,1
69.8,3023.81701116291,5.51444225747417,-0.282181446105721,0,0,0,0,1,1,0,0,0,0,1
69.9,3024.36563363686,5.48622473958874,-0.282175178854264,0,0,0,0,1,1,0,0,0,0,1
70.0,3024.91143442171,5.45800784842846,-0.282168911602807,0,0,0,0,1,1,0,0,0,0,1
70.1,3025.45441478837,5.42980366662914,-0.282041817993206,0,0,0,0,1,1,0,0,0,0,1
70.2,3025.99457600779,5.40161219419078,-0.281914724383606,0,0,0,0,1,1,0,0,0,0,1
70.3,3026.5319193509,5.37343343111338,-0.281787630774005,0,0,0,0,1,1,0,0,0,0,1
70.4,3027.06644608864,5.34526737739694,-0.281660537164405,0,0,0,0,1,1,0,0,0,0,1
70.5,3027.59815749195,5.31711403304146,-0.281533443554804,0,0,0,0,1,1,0,0,0,0,1
70.6,3028.12705483175,5.28897339804693,-0.281406349945204,0,0,0,0,1,1,0,0,0,0,1
70.7,3028.65313937899,5.26084547241337,-0.281279256335603,0,0,0,0,1,1,0,0,0,0,1
70.8,3029.1764124046,5.23273025614077,-0.281152162726003,0,0,0,0,1,1,0,0,0,0,1
70.9,3029.69687517953,5.20462774922913,-0.281025069116402,0,0,0,0,1,1,0,0,0,0,1
71.0,3030.2145289747,5.17653795167845,-0.280897975506802,0,0,0,0,1,1,0,0,0,0,1
71.1,3030.72937634117,5.14847366474015,-0.280642869383024,0,0,0,0,1,1,0,0,0,0,1
71.2,3031.24141983001,5.12043488841423,-0.280387763259246,0,0,0,0,1,1,0,0,0,0,1
71.3,3031.75066199228,5.09242162270068,-0.280132657135469,0,0,0,0,1,1,0,0,0,0,1
71.4,3032.25710537904,5.06443386759951,-0.279877551011691,0,0,0,0,1,1,0,0,0,0,1
71.5,3032.76075254135,5.03647162311072,-0.279622444887913,0,0,0,0,1,1,0,0,0,0,1
71.6,3033.26160603028,5.00853488923431,-0.279367338764136,0,0,0,0,1,1,0,0,0,0,1
71.7,3033.75966839687,4.98062366597027,-0.279112232640358,0,0,0,0,1,1,0,0,0,0,1
71.8,3034.2549421922,4.95273795331861,-0.278857126516581,0,0,0,0,1,1,0,0,0,0,1
71.9,3034.74742996733,4.92487775127933,-0.278602020392803,0,0,0,0,1,1,0,0,0,0,1
72.0,3035.23713427332,4.89704305985243,-0.278346914269025,0,0,0,0,1,1,0,0,0,0,1
72.1,3035.72405901845,4.86924745136043,-0.27795608491997,0,0,0,0,1,1,0,0,0,0,1
72.2,3036.20820811103,4.84149092580334,-0.277565255570914,0,0,0,0,1,1,0,0,0,0,1
72.3,3036.68958545935,4.81377348318115,-0.277174426221859,0,0,0,0,1,1,0,0,0,0,1
72.4,3037.1681949717,4.78609512349387,-0.276783596872803,0,0,0,0,1,1,0,0,0,0,1
72.5,3037.64404055638,4.7584558467415,-0.276392767523748,0,0,0,0,1,1,0,0,0,0,1
72.6,3038.11712612167,4.73085565292403,-0.276001938174692,0,0,0,0,1,1,0,0,0,0,1
72.7,3038.58745557587,4.70329454204147,-0.275611108825637,0,0,0,0,1,1,0,0,0,0,1
72.8,3039.05503282728,4.67577251409381,-0.275220279476581,0,0,0,0,1,1,0,0,0,0,1
72.9,3039.51986178419,4.64828956908106,-0.274829450127526,0,0,0,0,1,1,0,0,0,0,1
73.0,3039.98194635489,4.62084570700321,-0.27443862077847,0,0,0,0,1,1,0,0,0,0,1
73.1,3040.44129188778,4.59345532893699,-0.273903780662193,0,0,0,0,1,1,0,0,0,0,1
73.2,3040.89790373127,4.5661184348824,-0.273368940545915,0,0,0,0,1,1,0,0,0,0,1
73.3,3041.35178723376,4.53883502483943,-0.272834100429638,0,0,0,0,1,1,0,0,0,0,1
73.4,3041.80294774364,4.5116050988081,-0.272299260313361,0,0,0,0,1,1,0,0,0,0,1
73.5,3042.25139060932,4.48442865678839,-0.271764420197083,0,0,0,0,1,1,0,0,0,0,1
73.6,3042.69712117919,4.45730569878031,-0.271229580080806,0,0,0,0,1,1,0,0,0,0,1
73.7,3043.14014480167,4.43023622478386,-0.270694739964528,0,0,0,0,1,1,0,0,0,0,1
73.8,3043.58046682515,4.40322023479903,-0.270159899848251,0,0,0,0,1,1,0,0,0,0,1
73.9,3044.01809259803,4.37625772882583,-0.269625059731974,0,0,0,0,1,1,0,0,0,0,1
74.0,3044.45302746872,4.34934870686426,-0.269090219615696,0,0,0,0,1,1,0,0,0,0,1
74.1,3044.88527831495,4.3225084622506,-0.268402446136623,0,0,0,0,1,1,0,0,0,0,1
74.2,3045.31485201445,4.29573699498485,-0.26771467265755,0,0,0,0,1,1,0,0,0,0,1
74.3,3045.74175544495,4.269034305067,-0.267026899178476,0,0,0,0,1,1,0,0,0,0,1
74.4,3046.1659954842,4.24240039249706,-0.266339125699403,0,0,0,0,1,1,0,0,0,0,1
74.5,3046.58757900993,4.21583525727503,-0.265651352220329,0,0,0,0,1,1,0,0,0,0,1
74.6,3047.00651289987,4.1893388994009,-0.264963578741256,0,0,0,0,1,1,0,0,0,0,1
74.7,3047.42280403176,4.16291131887468,-0.264275805262183,0,0,0,0,1,1,0,0,0,0,1
74.8,3047.83645928333,4.13655251569637,-0.263588031783109,0,0,0,0,1,1,0,0,0,0,1
74.9,3048.24748553231,4.11026248986597,-0.262900258304036,0,0,0,0,1,1,0,0,0,0,1
75.0,3048.65588965645,4.08404124138347,-0.262212484824963,0,0,0,0,1,1,0,0,0,0,1
75.1,3049.06168015904,4.057905025856,-0.26136215527469,0,0,0,0,1,1,0,0,0,0,1
75.2,3049.46486554337,4.03185384328356,-0.260511825724418,0,0,0,0,1,1,0,0,0,0,1
75.3,3049.86545431273,4.00588769366615,-0.259661496174146,0,0,0,0,1,1,0,0,0,0,1
75.4,3050.26345497043,3.98000657700376,-0.258811166623873,0,0,0,0,1,1,0,0,0,0,1
75.5,3050.65887601976,3.9542104932964,-0.257960837073601,0,0,0,0,1,1,0,0,0,0,1
75.6,3051.05172596402,3.92849944254406,-0.257110507523329,0,0,0,0,1,1,0,0,0,0,1
75.7,3051.44201330649,3.90287342474676,-0.256260177973056,0,0,0,0,1,1,0,0,0,0,1
75.8,3051.82974655048,3.87733243990448,-0.255409848422784,0,0,0,0,1,1,0,0,0,0,1
75.9,3052.21493419928,3.85187648801723,-0.254559518872511,0,0,0,0,1,1,0,0,0,0,1
76.0,3052.59758475619,3.82650556908501,-0.253709189322239,0,0,0,0,1,1,0,0,0,0,1
76.1,3052.97770845402,3.80123697825137,-0.252685908336323,0,0,0,0,1,1,0,0,0,0,1
76.2,3053.35531552557,3.77607071551633,-0.251662627350408,0,0,0,0,1,1,0,0,0,0,1
76.3,3053.73041620366,3.75100678087988,-0.250639346364492,0,0,0,0,1,1,0,0,0,0,1
76.4,3054.10302072109,3.72604517434203,-0.249616065378576,0,0,0,0,1,1,0,0,0,0,1
76.5,3054.47313931068,3.70118589590276,-0.248592784392661,0,0,0,0,1,1,0,0,0,0,1
76.6,3054.84078220524,3.67642894556209,-0.247569503406745,0,0,0,0,1,1,0,0,0,0,1
76.7,3055.20595963757,3.65177432332,-0.246546222420829,0,0,0,0,1,1,0,0,0,0,1
76.8,3055.56868184049,3.62722202917651,-0.245522941434914,0,0,0,0,1,1,0,0,0,0,1
76.9,3055.9289590468,3.60277206313161,-0.244499660448998,0,0,0,0,1,1,0,0,0,0,1
77.0,3056.28680148932,3.5784244251853,-0.243476379463082,0,0,0,0,1,1,0,0,0,0,1
77.1,3056.64222124285,3.55419753530475,-0.242268898805532,0,0,0,0,1,1,0,0,0,0,1
77.2,3056.9952303822,3.53009139348995,-0.241061418147982,0,0,0,0,1,1,0,0,0,0,1
77.3,3057.34584098217,3.50610599974091,-0.239853937490431,0,0,0,0,1,1,0,0,0,0,1
77.4,3057.69406511758,3.48224135405762,-0.238646456832881,0,0,0,0,1,1,0,0,0,0,1
77.5,3058.03991486322,3.45849745644009,-0.237438976175331,0,0,0,0,1,1,0,0,0,0,1
77.6,3058.38340229391,3.43487430688831,-0.236231495517781,0,0,0,0,1,1,0,0,0,0,1
77.7,3058.72453948445,3.41137190540229,-0.23502401486023,0,0,0,0,1,1,0,0,0,0,1
77.8,3059.06333850965,3.38799025198202,-0.23381653420268,0,0,0,0,1,1,0,0,0,0,1
77.9,3059.39981144431,3.3647293466275,-0.23260905354513,0,0,0,0,1,1,0,0,0,0,1
78.0,3059.73397036325,3.34158918933875,-0.23140157288758,0,0,0,0,1,1,0,0,0,0,1
78.1,3060.06582930514,3.31858941891658,-0.229997704221681,0,0,0,0,1,1,0,0,0,0,1
78.2,3060.39540230867,3.295730035361,-0.228593835555782,0,0,0,0,1,1,0,0,0,0,1
78.3,3060.72270341254,3.27301103867201,-0.227189966889883,0,0,0,0,1,1,0,0,0,0,1
78.4,3061.04774665543,3.25043242884961,-0.225786098223985,0,0,0,0,1,1,0,0,0,0,1
78.5,3061.37054607602,3.2279942058938,-0.224382229558086,0,0,0,0,1,1,0,0,0,0,1
78.6,3061.691115713,3.20569636980458,-0.222978360892187,0,0,0,0,1,1,0,0,0,0,1
78.7,3062.00946960506,3.18353892058196,-0.221574492226289,0,0,0,0,1,1,0,0,0,0,1
78.8,3062.32562179088,3.16152185822592,-0.22017062356039,0,0,0,0,1,1,0,0,0,0,1
78.9,3062.63958630915,3.13964518273647,-0.218766754894491,0,0,0,0,1,1,0,0,0,0,1
79.0,3062.95137719856,3.11790889411361,-0.217362886228592,0,0,0,0,1,1,0,0,0,0,1
79.1,3063.26101059388,3.09633395320971,-0.215749409039013,0,0,0,0,1,1,0,0,0,0,1
79.2,3063.56850262989,3.07492036002476,-0.214135931849434,0,0,0,0,1,1,0,0,0,0,1
79.3,3063.87386944134,3.05366811455878,-0.212522454659854,0,0,0,0,1,1,0,0,0,0,1
79.4,3064.17712716302,3.03257721681175,-0.210908977470275,0,0,0,0,1,1,0,0,0,0,1
79.5,3064.4782919297,3.01164766678368,-0.209295500280696,0,0,0,0,1,1,0,0,0,0,1
79.6,3064.77737987615,2.99087946447457,-0.207682023091116,0,0,0,0,1,1,0,0,0,0,1
79.7,3065.07440713714,2.97027260988442,-0.206068545901537,0,0,0,0,1,1,0,0,0,0,1
79.8,3065.36938984744,2.94982710301322,-0.204455068711958,0,0,0,0,1,1,0,0,0,0,1
79.9,3065.66234414182,2.92954294386098,-0.202841591522378,0,0,0,0,1,1,0,0,0,0,1
80.0,3065.95328615507,2.9094201324277,-0.201228114332799,0,0,0,0,1,1,0,0,0,0,1
80.1,3066.24223426147,2.88948106405069,-0.199390683770179,0,0,0,0,1,1,0,0,0,0,1
80.2,3066.52920683534,2.86972573872993,-0.197553253207559,0,0,0,0,1,1,0,0,0,0,1
80.3,3066.81422225099,2.85015415646544,-0.195715822644939,0,0,0,0,1,1,0,0,0,0,1
80.4,3067.09729888272,2.8307663172572,-0.193878392082319,0,0,0,0,1,1,0,0,0,0,1
80.5,3067.37845510483,2.81156222110523,-0.192040961519699,0,0,0,0,1,1,0,0,0,0,1
80.6,3067.65770929163,2.79254186800953,-0.190203530957079,0,0,0,0,1,1,0,0,0,0,1
80.7,3067.93507981743,2.77370525797008,-0.188366100394459,0,0,0,0,1,1,0,0,0,0,1
80.8,3068.21058505652,2.7550523909869,-0.186528669831839,0,0,0,0,1,1,0,0,0,0,1
80.9,3068.48424338323,2.73658326705997,-0.184691239269219,0,0,0,0,1,1,0,0,0,0,1
81.0,3068.75607317185,2.71829788618931,-0.182853808706599,0,0,0,0,1,1,0,0,0,0,1
81.1,3069.02609519174,2.70022019893415,-0.180776872551656,0,0,0,0,1,1,0,0,0,0,1
81.2,3069.29433021227,2.68235020529448,-0.178699936396713,0,0,0,0,1,1,0,0,0,0,1
81.3,3069.5607990028,2.6646879052703,-0.17662300024177,0,0,0,0,1,1,0,0,0,0,1
81.4,3069.82552233269,2.64723329886162,-0.174546064086827,0,0,0,0,1,1,0,0,0,0,1
81.5,3070.08852097129,2.62998638606843,-0.172469127931885,0,0,0,0,1,1,0,0,0,0,1
81.6,3070.34981568798,2.61294716689074,-0.170392191776942,0,0,0,0,1,1,0,0,0,0,1
